Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,104.5603346,109.7462016,106.8269222,104.8719457,110.9681911,111.870776,82.68876337,80.82165437,82.45359779,87.09161255,84.88356194,89.82187081,86.92479394,85.07027512,95.33823823,93.87206025,93.06580336,95.10401631,98.51491489,104.1042965,111.5370209,105.5991671,97.30621542,91.51720281,96.19380892,94.91736582,92.28039023,90.01086231,87.01397338,93.9958163,94.44486902,97.44308689,99.84694305,93.808904,93.48168734,102.4223964,98.45697537,103.0972836,104.1229544,98.38214227,101.9123042,99.27324845,91.17140045,91.74027021,95.43559346,101.5399854,109.2440428,102.5131107,107.8648121,90.55913718,89.65832599,99.05585945,95.56394794,92.64531269,90.51037059,85.75590518,
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,76.80653765,76.8086511,76.80949721,76.80180287,76.78569362,76.82704338,76.81921841,76.81372781,76.76333115,76.70514738,77.03379214,76.78009356,76.78627483,76.51134783,76.41422851,78.67701597,75.51160062,76.81718122,75.13671278,75.92863197,71.1144934,50.99611647,35.14686741,28.91583027,27.77589682,29.30841741,32.62502348,32.75461047,32.5042935,31.86816286,31.07619122,29.36152484,24.72938697,26.58691141,31.31157926,39.36174204,37.18793905,37.96786881,44.91722075,32.91359663,40.29274875,46.9604787,45.86756322,44.32253139,,,
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,92.17898634,112.3689838,115.5755086,105.2517279,108.447117,108.325663,113.5730649,115.1624571,114.3837403,121.7586297,107.569825,93.45992761,97.55645632,101.5832425,111.3341264,108.6082087,104.1799049,110.0970073,95.41637535,95.77615161,134.387383,140.851711,139.7649212,134.9106801,131.2116346,137.4964135,131.8489343,123.6406522,114.0046926,113.9045337,111.9175222,109.8064413,111.2750838,112.9469641,102.8018315,107.6908728,108.7886636,108.4959162,115.6152377,122.3317053,122.1010138,
Czech Republic,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.06208316,71.90525608,79.2112727,79.4516892,76.0029368,84.23114773,81.75041459,85.30996856,84.83888869,86.45854378,98.51312678,99.52815003,91.76586404,95.32790487,114.0464931,122.2758821,127.8387377,130.6552319,124.5603243,113.7411212,129.2545548,138.7849783,147.5374589,147.9781744,158.7269567,159.7803327,
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,31.81554837,30.94590031,30.83443706,31.80778412,37.07443906,36.02558165,38.49724867,38.2301506,37.30362556,39.35521009,41.99389305,44.33021248,44.53494532,43.72017398,46.39590118,48.07367909,43.085753,41.82644759,42.66626056,45.36462533,46.01419185,47.97455374,45.05002006,40.64430528,42.07295019,43.5447211,44.99672952,49.60103503,51.58287212,53.3694452,61.3899966,61.97779664,60.77300852,61.51913445,65.85610978,70.42119034,77.0821686,79.37053115,80.94490464,70.66504625,79.30307822,84.74773595,85.87475437,84.95729308,84.78106521,85.9938605,
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.2721494,131.8985521,121.3521498,108.1910884,97.95899684,90.36244008,88.90369611,89.15666697,93.89887107,85.67197109,85.43841544,83.06743497,82.32084588,88.98203896,91.13993664,91.58084469,97.21760767,134.2378213,,,,,,,,,
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,102.2403259,107.5762545,118.9799331,114.5578743,113.2613681,110.7741339,101.7145505,104.0026382,96.49485311,112.5446134,114.5687987,123.4278795,125.5511821,135.0791636,121.1687672,117.2863351,109.5762571,111.8540929,114.2221855,112.7114662,126.1282982,125.2855444,126.0201964,97.54145338,83.643604,82.737836,78.76441304,81.2734575,87.9,87.95066414,91.17182092,96.91517391,84.32564254,89.13376692,90.43717061,84.01613757,85.97348659,93.76425978,92.22006555,
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,66.63227343,62.3393037,61.12438656,61.19424866,62.48017309,60.8372777,59.3351573,57.33704325,57.35987906,57.94551061,57.55486916,56.19537746,53.74345995,58.00430903,64.84441556,59.79738428,60.93854769,60.10641136,56.79697786,60.70715186,65.53319551,71.02266978,71.1082599,69.758018,71.25763338,72.38590122,64.8849042,61.51734198,63.92479546,67.19805428,67.20391866,69.08712002,66.98416775,65.61844552,67.62396662,68.62264022,68.57422263,71.26614892,71.39355542,72.78741157,83.06835721,84.05024768,84.29067888,80.95967917,82.13810464,89.22035855,97.14764193,99.8385524,104.4194672,89.0773264,93.3257128,100.3386597,101.7194609,101.7484975,100.7016942,100.5722425,
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,44.40811024,39.59637988,48.05242082,46.70493694,47.72816378,36.57245806,41.68106515,43.09045226,45.13020109,44.59162942,41.82038227,41.07057129,46.15307201,47.55832505,61.16694011,57.73344657,49.07880875,44.18913718,41.51306971,47.6322098,48.10737674,45.8373468,33.5886464,32.70702815,61.05281483,65.2549024,57.82416677,62.98856857,74.76803733,77.99519717,77.51764607,83.17583005,81.06936326,78.78735009,78.26808422,75.08636434,73.35494987,76.41644915,79.37904054,79.89235053,82.91427366,74.72228232,72.81372007,86.4946927,83.88334774,65.53466562,67.96629758,61.94723068,61.39205309,50.61228261,55.90716607,58.91638791,58.48422307,56.77958717,56.33131199,54.00247044,
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,106.1868043,113.7483279,40.61251936,61.5101972,54.52382126,48.43702191,50.63976952,45.06618609,47.32288896,51.8595349,51.22540181,46.10629668,46.17643028,57.09342653,74.23881924,76.65453541,70.17325688,72.32688423,65.70456889,64.01404929,64.67692316,65.46499364,59.92293127,53.74411736,53.17638369,50.32612063,36.02671057,32.68458447,38.11158728,47.15331971,48.38071368,52.71758671,49.18908424,44.92281337,48.58443779,55.19100521,53.70514788,52.24391151,45.09445056,50.49278691,62.52959173,58.70616284,61.13416739,62.12477185,65.70142505,71.27859719,70.7300141,71.93812597,76.68452164,71.3243284,69.86666185,67.3920458,65.34691398,63.6264376,62.51051451,,
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,15.47190137,14.16363222,12.955302,12.98883875,13.47919116,12.23826233,14.18842483,13.08029711,13.07972659,12.07183965,12.48824009,12.43153311,13.17454756,15.90280429,19.92767525,18.31024931,17.84332949,17.43001478,18.25654004,21.21404147,22.99118075,24.81986556,27.77268506,26.86510782,26.95599553,27.90188883,26.89620729,32.19606541,37.21700216,34.95141723,35.40326038,37.58830686,40.64120414,45.79924889,46.41474389,46.16011043,45.87255389,46.6976765,50.18655706,48.62246872,54.83307424,53.36706351,55.47892707,62.43582775,70.02027792,72.56417645,73.92075558,70.91657899,66.34010222,53.46387438,57.63050909,59.72660791,57.43137318,55.85052524,55.05089682,50.48275829,
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,24.79780162,24.58308412,22.5701183,23.61641744,23.74975733,22.74443106,25.16413977,24.50598844,27.98897973,27.51548347,28.37358665,29.07950911,30.30258908,35.53711776,37.94871026,38.7375237,37.98810724,38.14226806,37.53268725,39.47199344,41.05848124,40.92348884,39.3540928,38.36009183,37.81345553,36.22131923,33.65994553,35.80846677,37.91933663,39.65502904,40.99369478,41.58011635,41.86833386,40.9364537,41.71746316,45.04028682,46.73558824,47.45833114,47.87425883,45.44887068,49.64966668,48.38451279,50.57033768,51.1658665,55.29010905,57.55179849,59.0292799,59.26303113,61.52416384,53.50776493,55.54880758,58.7348018,58.2572165,57.14835115,55.38625131,53.08549409,
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,22.89122563,24.42006497,23.02245151,23.02210316,22.75964553,23.08531354,24.55613398,23.81909777,24.87378533,24.91367696,25.24429009,25.66321712,25.17282153,28.54106715,34.71928125,32.26384407,32.90376407,32.3761729,31.69730919,35.26532681,38.97033401,39.75220118,40.09031089,38.52997226,39.00518107,38.40377541,35.75784186,38.78592874,41.78222221,40.45792685,40.60868005,40.91672357,41.84063389,43.66317083,44.18315304,45.69752371,45.91443869,46.86943073,48.87831097,47.63139813,52.58577648,51.20397356,52.38387536,57.1773653,63.22989223,65.777642,68.62148163,68.23953568,69.04626117,56.79676392,61.85161001,64.90986299,63.80159062,63.64488561,63.71386883,58.79015313,
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.83918181,39.9721426,34.0947023,85.88285143,62.5087163,55.99797511,58.92195337,56.48723514,57.3311244,57.03202558,64.7718873,68.36053664,66.27422158,65.02899103,65.19950656,66.05833236,64.05908994,63.55611578,62.09132833,63.55890685,56.86168369,59.10403451,62.58114452,62.12303854,60.74277178,61.70216597,62.22958251,
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,38.96525109,38.80597709,38.46027093,38.71670688,39.08477849,38.87366188,39.30268606,38.64775311,40.17279601,41.89499426,39.53197348,39.31541345,39.24046458,42.05194542,49.2721803,45.13803101,47.78626189,47.95160403,46.17025208,48.50536457,51.51995055,53.34268095,53.31392677,53.42570391,56.62951712,56.99909673,50.7605743,50.2341789,50.97407894,52.74525483,51.41765464,50.27648963,56.58736761,52.95772149,54.10418006,56.95367314,57.28969355,60.42956289,61.1556705,62.79600694,69.40030892,68.48364483,66.23532017,65.30777559,67.71681708,70.18458511,73.91839113,74.80720748,76.5191258,67.77936781,74.5115795,79.37381497,80.4971568,80.23318004,80.34515041,80.81343793,
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,36.34038553,36.94740818,38.44356772,35.15578067,35.7205243,19.27013828,21.60006919,22.13877914,24.96037301,20.60530271,22.45125356,27.27051473,27.95798974,34.53763474,41.4043701,35.40505004,34.01390427,34.44221024,33.29582882,36.07958177,35.02500959,29.91527369,32.41294559,30.87601734,33.05830053,35.7173094,33.11060448,37.73072285,42.66230148,45.11298119,44.59491229,45.19663998,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,59.4646993,50.74505716,49.37654964,47.24162924,50.66524037,56.0998297,59.70978319,62.58713843,68.05694738,52.10484902,60.30323871,64.49023889,61.75111241,59.60615606,57.48889505,44.3343084,
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,38.88295206,36.84614912,32.4071505,30.19084407,31.72306715,32.93552184,32.68334825,32.48178412,33.14242265,57.75524581,61.46032889,56.26579521,55.68072747,58.76467303,78.06375276,73.38061288,82.17667616,68.96684383,61.9114607,58.16376477,51.95581618,41.32599716,35.32499647,52.47951673,50.24488299,52.76088472,63.61129152,59.30984903,55.92783505,50.62857143,50.24509804,46.94856146,43.73824746,41.927627,38.36150845,39.0179359,39.81042654,40.98706783,46.17964072,57.81990521,62.95264624,61.51853651,65.07787325,71.68062535,56.55344464,47.93635007,45.25563416,41.15658578,40.7365224,37.4137685,34.85472055,
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,36.70869376,36.71557164,36.55748049,37.13144767,37.62865044,37.71140639,38.51479351,37.5600726,38.65856795,40.89914112,38.87224297,38.62850018,38.86279403,40.97235671,47.66076584,43.87490815,46.45386252,46.58080422,45.40339011,48.25753126,50.67705396,53.26812601,52.96000453,52.67106685,55.66818036,56.0966466,49.38433847,48.83214271,49.99763778,52.78181126,51.98998316,52.13944751,51.3545054,49.71169893,52.28659704,55.61896829,56.21745053,60.17190892,61.437684,62.28420845,69.93715721,69.14361153,66.71003335,65.24315358,68.10246751,71.18981935,75.43015763,77.25439546,78.46256524,68.13394755,76.267878,81.72973523,83.60367817,83.21993432,84.08117421,85.01719727,
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.37718937,102.0600016,110.8817782,105.3226286,116.6175203,115.4147767,94.92756567,96.25923618,67.88136193,72.06271096,76.59016366,74.00782429,65.57090685,61.10603102,45.26084605,34.55955953,30.56095005,27.97214161,28.13432287,37.5299147,,,,,
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,15.26805265,16.57385794,18.42278072,18.49234533,20.19538931,21.33913148,22.44910439,20.43472283,23.16902129,24.46148591,25.84998355,25.92878864,27.21466006,28.13889662,31.7185344,29.10905173,30.0997697,29.1926122,27.76174119,27.8710614,31.5916736,35.41684951,36.56742743,39.81511104,41.59969293,40.92329962,35.39741014,36.3646225,36.75434858,37.41871194,35.64299658,35.5113419,36.01253333,36.99307769,41.69560426,44.83026623,46.32842342,51.29225228,52.86422329,54.73805181,60.23783366,58.07415858,54.98286373,53.11137165,54.21246314,54.33510358,55.65927296,57.40645647,55.75883326,46.49797875,52.34463828,58.08804639,59.75565554,60.70425649,62.59585462,63.80580656,
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1997582,134.0957668,153.6803885,158.4290247,144.8719951,126.5135469,126.650966,124.09144,123.2779646,130.9127019,136.9166156,137.1213404,135.2656589,137.5229078,116.649677,143.800135,167.3499472,170.4283662,167.0017623,162.5942075,154.4229911,
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23293541,45.39790419,41.47178708,40.74108415,37.17321577,
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,38.88493235,38.35307134,37.95993214,38.39138727,38.84283999,38.62047985,39.08161962,38.34331817,40.02618742,41.87062458,39.89833719,39.5888407,39.54854595,42.33914777,49.85940277,45.60002606,48.38362063,48.67695234,47.05500507,49.53709088,51.09614344,52.98388041,52.91939767,52.97588044,56.07794975,56.38874486,50.07008441,49.48283702,50.0946227,52.59602583,51.60559759,51.31421878,51.09460934,50.3242198,52.77003108,55.87158896,56.56134165,59.81880421,60.66686168,61.49394932,68.58010177,67.93156985,65.73713298,64.67688309,67.31509893,70.33826155,74.80228372,75.86539525,77.49934067,68.33779755,75.85009875,81.06941592,82.52720511,82.15758854,82.62925057,83.20785354,
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46499566,40.26351722,38.78083982,38.16680337,40.19778631,41.70476312,43.44938677,68.84209356,74.28894261,74.78212231,66.48912002,66.03120621,72.00231721,82.79901306,81.36096758,79.80377994,74.88558272,71.82997215,74.0802401,68.43095537,70.08655702,68.49944032,65.64351959,61.30357019,62.22747276,58.58003289,
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,43.3504665,41.39129521,41.35823847,38.4806587,40.16856613,40.05693083,39.32876432,38.3132565,41.53649074,44.98209901,49.38469104,47.40722974,47.7548606,48.47172515,55.17392989,50.29521505,49.2315136,52.3510959,52.58687632,58.07039647,62.90006532,61.55300047,57.5377647,57.3739276,56.55912371,55.26979497,49.9458081,49.4531446,48.13820778,47.85346041,45.81584441,43.45691221,50.20034884,58.13779913,62.41516834,64.06915865,65.73682148,68.26382994,67.018325,66.23622196,74.99431239,70.26592909,69.29037218,68.03765942,70.99137414,76.62771387,82.18278935,83.1759422,86.51186561,70.53124085,76.08979156,79.16990486,80.40571992,78.51360788,76.29672192,73.69243936,
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,78.02690583,71.47470398,74.48770492,99.70817121,106.0251799,100.5136986,91.39515455,91.81957187,99.24554184,103.3898305,100,107.3619632,101.0715653,104.0496293,103.4888889,86.62871859,80.14440103,90.59236052,89.71804329,95.97512321,100.4981396,100.4544783,92.86805892,92.64578947,86.72470791,89.09987847,81.13838681,87.36008736,105.4421832,123.0249008,129.5,117.8158668,106.8322981,111.8262939,115.8733722,118.138511,121.6934404,119.480004,119.1086673,122.4426842,135.421932,129.399223,125.408769,128.1137607,124.2307115,118.250842,117.8216524,110.6338233,130.7203988,109.2519797,121.7308549,124.1946456,125.2843859,126.1526819,119.232478,110.0555923,
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.96545495,26.25799643,24.94987464,25.06285613,25.68630559,25.8033546,26.53715193,26.24897892,26.63574216,28.81362869,31.13269635,31.73273062,32.21701656,34.1632388,42.08233967,36.45283976,39.36271767,40.39025912,39.19028687,40.78036202,43.23791788,45.11142859,44.96047296,44.83238769,47.21481636,46.68005244,40.57582405,39.9735063,41.07563231,43.67534787,42.42523571,42.66692917,41.65718865,39.57152709,41.47511896,43.27202284,43.93653441,47.5813221,49.0057228,49.23300565,55.25936459,54.31666763,52.41551091,50.13197446,51.19677804,53.1520143,55.18724501,55.54770336,56.52383696,49.56784804,53.96843903,58.16900437,59.20038487,59.09880412,59.88147464,61.4324935,
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.16547442,96.3708137,107.1969256,99.95838535,95.26662672,103.3894844,87.57062147,95,93.93991123,100.4999194,100.6177355,89.82644628,92.84500077,104.3609476,112.4468864,107.7599128,,,
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,87.69953052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.79819618,62.87450501,62.48265715,92.49665716,77.84335145,80.54054054,79.30463234,96.10781437,97.6679979,108.7063246,87.70947761,118.6488107,145.345318,116.5114587,100.8071025,97.42647059,91.68404951,102.8542451,108.6795252,95.88892336,96.35036496,104.0590758,101.2616705,104.8672909,99.29314998,119.8533822,89.89564775,87.91442761,78.52202075,86.99363534,76.89744539,80.53493855,79.86884209,83.34303654,99.9266868,95.13469619,95.67090085,98.53626451,95.97478261,97.73145246,101.7019289,83.63861324,84.75908154,80.30260821,81.76753714,84.75080473,89.77130956,85.13247916,88.99887259,83.50457742,89.15766272,90.49837733,92.34280894,90.63518521,73.52046746,74.39202552,
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,41.80065061,40.13515219,39.04437356,39.04649845,39.15647233,37.90561305,37.65279397,37.99073317,42.1957977,42.555612,41.81951057,41.47249507,40.44294575,46.15634285,57.15308552,51.31885389,55.85022294,57.30984657,53.46886374,53.1582874,49.8905214,48.02069402,48.24178808,49.41340946,53.88744217,53.43664646,49.14370824,48.52984282,46.07676384,47.35924835,46.93463438,44.0735098,45.03833188,48.38428056,50.46176515,50.57861987,51.84880726,50.60909299,48.62288179,49.07604252,51.82682727,51.95939585,50.56973424,49.63970352,49.66264942,52.13486176,56.03698432,52.33739851,56.75485791,54.72441178,59.22182037,62.70652237,61.8261968,61.76965134,58.13676968,56.46078753,
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943662,88.43537415,87.5,85.33333333,58.85416667,101.9436997,118.6388891,166.9026155,67.82867881,45.69683964,57.75272739,53.56664052,57.15191566,62.66184255,63.32994311,71.62887576,78.25972647,79.73804799,85.31592742,89.88222935,89.15629877,87.02354933,78.67361847,87.71559684,91.01649234,95.94884735,102.3306144,103.4137656,109.9541927,
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.63636364,62.58064516,52.68490375,48.63636364,43.77022654,43.86084584,34.25559947,37.36702128,41.17647059,40.07996002,44.04603807,36,35.91474245,37.84632962,40.12875536,37.80049214,31.74992338,22.04604497,18.04536358,22.39387712,17.62111453,10.07903506,6.320343316,11.54489834,18.81461112,24.2438376,36.71168749,45.84812332,42.24549941,41.08589105,42.72817813,42.48834926,45.99359586,56.66912012,62.02115274,57.42309429,72.20494413,85.40183797,80.59954325,81.70510403,116.0484302,110.0458542,97.48924317,97.28714571,99.67033435,98.17151411,65.92277107,65.35432229,69.51422561,71.59473853,75.37781579,86.29545385,93.16803513,81.65233262,88.45141177,99.24828287,
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,59.16431804,62.33510294,57.9471409,60.87956889,64.51701902,60.91646299,50.94789292,54.60231908,48.61483782,45.64418167,43.54017378,42.4150697,48.21067586,47.67304857,53.48171901,58.59690975,55.44823507,51.14213902,50.44221808,69.89672592,83.20710475,65.18318092,75.00932815,57.33091104,64.87751566,78.37647365,91.68838962,83.0640619,80.62149283,78.10237901,
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,79.74794174,87.71131855,90.98379009,91.48459086,78.70041303,69.54855895,74.52880068,77.48375,82.68852959,88.32316927,87.41173912,84.25261827,93.56919643,98.21476968,106.3346846,110.718123,103.972547,112.970541,115.9141284,97.78146652,102.722472,108.704991,108.819,120.3374042,131.4854153,64.10294689,67.44308365,64.62992213,49.91607894,59.27679803,50.95439438,48.3174981,53.87096227,52.41329752,56.35981989,46.92926319,59.64295092,68.85879303,69.09159632,70.31098334,61.95015475,56.80196546,56.0538028,64.61083393,66.45566275,67.07767325,74.91991885,70.06949761,64.41834068,54.18802247,
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.18858777,38.47006914,39.98572778,46.78631843,44.26679366,31.1316203,33.20791806,41.90650735,43.78779478,48.79865967,54.52945335,46.91171733,49.1254312,38.26287155,64.68262293,67.46752471,37.07032416,50.32315395,63.60909023,55.08023526,46.97050272,47.77360999,55.01437562,41.58630061,50.763779,46.8104329,42.3601715,60.89989786,50.28654212,67.67764754,54.87335091,48.01758272,41.18439956,43.27161881,44.84511204,48.42766402,49.54120054,54.1167613,52.76756296,53.76117145,55.32732621,57.47185805,39.87636164,45.94806912,50.01907325,61.51714664,
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,119.4971412,97.28915663,101.0305275,75.16280985,74.6635798,75.14126828,44.81591198,56.33473586,80.79126465,95.95948402,79.16864834,91.88949249,101.1819286,93.79352964,99.48808168,99.68477421,,,333.5891344,434.1800622,381.2578619,240.6556747,259.5157762,153.0625691,201.24208,246.7072664,265.9829685,228.4037919,203.3438721,243.2750294,184.4745304,189.591383,191.8706153,354.9740606,504.8836747,399.9873522,531.7374352,412.1198257,334.1331018,351.1057158,251.1257448,307.0159022,245.9963184,131.0244718,118.5327824,134.0837899,128.6880066,122.2120771,144.668225,114.3773466,116.6754174,106.8932849,105.7142689,104.8089228,
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,24.67103115,24.51897022,25.39695776,26.73306329,26.92635254,27.99839293,28.64387132,27.39317156,26.72939399,27.14721438,23.10994329,23.31919994,25.31766417,31.73035071,35.47690681,35.32299071,34.87869224,34.66158369,33.13659566,35.53221171,44.5858238,47.14033547,41.85153238,41.17554239,40.89848538,40.38797571,42.65204496,42.31835696,39.61323472,40.78385531,40.12830713,38.59278732,38.82259294,37.02589861,36.16312189,37.1078808,37.49623344,39.27422875,42.26828025,47.37759844,58.41567754,56.13996927,50.34899626,48.19005372,49.8984416,50.90086412,52.85023864,57.52437422,59.32971572,47.74384654,52.82909793,57.84462004,61.81776664,63.51914245,67.44292146,63.68626265,
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,111.7593943,109.1128413,124.0955309,126.7274982,134.2604298,123.1720597,109.4521901,102.5666902,111.7658954,126.4768665,116.8165308,112.0142903,100.6466416,105.213691,102.4392862,94.69496804,117.1185437,110.24618,100.0737265,110.2317864,113.68329,120.47381,127.5805625,104.9652601,91.71777982,82.30610846,83.07660656,86.26971275,78.37998704,80.84282078,86.43750977,81.42060987,72.34960498,75.79402817,78.99905791,78.36096966,78.83998919,71.55779764,67.89612345,
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655,25.4481309,25.20986359,30.21856193,33.47702513,36.39777951,38.07435105,35.72067423,35.15057436,35.23376677,36.34978992,35.98347441,37.44348736,41.086718,48.07211919,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,69.54454922,66.03186001,65.9596499,69.07811715,66.04865509,66.81818653,67.89849734,64.12522756,57.1059931,62.11493226,63.98419583,60.98247455,58.54834136,56.71791511,51.33340339,
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,105.688828,105.0533584,101.5260323,109.0607368,110.6319257,112.9103448,115.149177,117.234893,113.3841132,114.6811071,113.4615385,113.1005141,116.2356082,121.0763027,134.7648476,149.7852632,157.0812428,141.9756379,126.1812732,129.0325013,174.9270491,161.2335793,122.8630705,110.4564033,95.52013857,109.9692308,99.51613362,170.3309246,131.5611438,139.8741659,142.566234,233.9412843,280.3610353,254.6058377,222.8819877,213.3271662,211.3375313,209.13667,203.8431752,201.0593128,206.768601,206.4120419,198.2326313,189.6047357,201.4506314,203.8293896,128.0421559,129.1463037,138.5918443,124.9717996,131.2968405,140.7746656,145.2600758,130.2001205,132.7337382,120.528474,
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,25.99360352,26.55680964,26.1295575,26.2748946,26.40097768,26.94257995,27.4914655,27.33731761,29.20941239,30.14562938,30.19847841,30.17774813,30.17658909,33.33539189,38.71630387,36.39663495,37.79877307,38.02689094,37.39263,39.74586736,42.70964223,43.09666992,41.6900709,40.90276997,42.7486693,42.10023541,38.8111447,39.09601662,39.89071987,41.00706528,41.01851978,40.68325027,40.29099095,39.97701395,41.56645447,44.01215494,44.55851713,46.56831008,46.90868862,47.25117425,51.74660089,50.50310759,49.28945058,49.48444554,52.31152486,54.62186581,57.71755507,59.05825107,61.56868149,53.3371276,58.70103126,62.71286669,63.25697911,63.1717293,63.22329369,61.55735055,
