Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15016321,16.89297684,17.01167481,16.49335797,16.75823768,16.99856247,16.47040608,17.03500614,17.04861094,16.70885216,16.41905552,16.29938753,16.21774868,15.38973187,14.87762506,14.4226055,14.45343141,14.41034598,13.77787898,12.97870295,12.64136073,12.76662794,13.26031943,13.48382366,13.51792083,14.7330467,
Dominican Republic,DOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,17.18516675,20.60892631,21.75101104,20.07861468,21.27836962,20.78176879,20.6070395,19.48714962,18.85071594,21.55063291,23.7465269,22.85361681,21.04118329,19.98673102,18.41291244,16.57413374,16.84507831,19.42330853,18.97365929,17.90093772,13.53374931,13.94500015,13.79210785,13.05882888,19.04888925,19.4152842,28.35862035,27.43151726,26.64742538,26.51739755,25.55636324,26.92730142,26.59460729,26.73748854,26.71814048,26.13189222,24.93784755,25.391061,25.44539261,24.94808896,22.86740236,22.082922,17.64210136,17.39123834,16.51585266,16.39097768,16.13417908,16.00817236,15.80308849,15.49289955,15.25437355,
Algeria,DZA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,13.29856398,14.31928385,14.31493933,14.32308799,15.16711296,17.21017755,16.99969357,16.27246759,16.51608947,8.99254138,9.691966938,10.66747203,10.37953348,11.75426056,11.47035574,10.55408935,10.59490047,11.1516422,11.80587996,13.82716047,13.69914188,15.70853213,14.88419564,14.88895829,12.32032899,11.37795243,11.44609737,12.31277714,13.13449375,12.35938602,11.49787293,9.03892537,8.72045298,9.909318814,9.172008959,7.456331746,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,27.93284789,25.0215541,23.46272264,26.35572272,29.70341292,30.7432158,31.7514205,31.93069824,31.39943879,33.37625322,33.01398973,34.48898094,35.67635769,35.32274159,35.72916299,34.15662567,33.02098619,32.49624564,31.82659266,31.32218435,31.6223906,31.26155494,31.8020563,31.57265628,30.35594294,30.45723976,30.66342719,31.40896074,31.2340926,31.32134943,31.35202969,31.23726564,30.13390101,30.13063781,30.5126262,30.20102517,30.03825615,31.16756155,30.7632288,30.76115893,31.07640377,30.91669481,30.7158574,30.04632124,29.67402386,29.35571832,28.77523301,27.99032517,,,
Early-demographic dividend,EAR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,16.98276696,17.04189876,16.54873581,16.15377097,16.54276512,16.88498587,17.12099545,17.19571674,17.01950647,16.78786781,16.96323039,17.28023795,16.92761573,17.06417249,17.3616762,16.71135087,16.87341932,16.92514943,16.98942156,17.4397016,17.69346871,18.18089405,18.6827057,18.8294697,18.77056252,18.46405219,18.31737034,18.07983583,17.14055038,17.56925891,18.14150072,18.1340356,18.57155036,18.53321063,18.06164613,17.91309064,17.87676199,17.68457403,17.81339601,17.68909066,17.282932,17.21234727,17.35362539,17.04201736,16.79236624,16.4276849,16.22758849,16.19016246,15.90569219,15.99358693,16.57922787,
East Asia & Pacific,EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,31.35377321,30.49932077,29.82622265,29.62788851,29.71217764,29.32992178,29.41657826,29.05206978,29.30162076,28.96480239,27.29480332,27.22511736,26.8866206,26.74004416,26.15890188,26.25147126,26.14329629,25.96398539,25.31134145,25.17761451,25.37959467,24.57415951,24.33155786,24.91919152,24.97081695,24.95188883,25.01191125,25.02080617,24.71215663,23.62262525,24.26364989,23.71851441,23.38596446,23.09747306,,,
Europe & Central Asia (excluding high income),ECA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2685449,17.93727279,18.50735181,18.57981343,18.35557688,17.89838026,17.47876824,15.58809569,15.82994713,15.33472646,15.04617419,14.97562536,15.22516481,14.94422358,
Europe & Central Asia,ECS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88222967,20.41119156,19.46508258,19.69082453,19.6065175,19.13282471,19.21275553,19.25031882,18.79844252,18.61906222,18.2004227,17.63492782,17.22651998,17.13981883,16.94915202,16.90930978,16.81992191,16.2397495,14.80407092,15.35658169,15.48692235,15.26170027,15.20324578,15.3440334,15.51963528,
Ecuador,ECU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,11.97631239,13.13453959,13.00132413,13.5956673,14.18224871,16.98817488,17.50661083,17.12396068,16.39485287,16.97810437,16.95163686,18.47691061,19.49201362,18.96965726,19.52108724,17.51983045,16.57196126,17.30385459,18.21243605,21.40589956,20.57865337,20.21528291,20.7372351,21.65288495,21.03386672,21.7283359,23.09807861,24.26528885,20.95437626,20.81070694,20.31538002,20.18142841,18.7176352,18.1991012,19.18868507,19.41651377,17.43669581,15.91602571,14.40268987,13.51287123,14.95775401,14.35337191,14.43786153,14.21407185,14.70388315,14.01775894,13.5079609,13.58326867,13.70495826,14.53062659,15.70394766,
"Egypt, Arab Rep.",EGY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,17.77460133,17.40506329,16.10705544,14.86594087,14.62144046,13.63523653,12.24904678,12.95311784,13.2855659,13.20080835,13.2257942,13.507763,13.26212411,16.49336114,17.74347637,18.10168014,17.75812111,16.57163822,16.58057181,16.70771757,17.19980119,17.4493482,17.71179121,17.56197678,18.2930258,19.54329729,19.39103549,19.09010537,19.76631568,18.49460114,18.33155681,17.77744981,16.9826038,16.11449315,16.25190079,16.55072239,16.88612517,16.50378344,15.97096848,16.19137287,16.40611788,16.58661055,
Euro area,EMU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92567881,21.11102621,20.07238405,19.91295372,19.61482806,19.22493567,19.32381611,19.39411251,19.09236353,19.23107208,18.88441866,18.38538479,17.96257846,17.78158211,17.55295427,17.57781844,17.62627651,16.90358314,15.28094131,16.02502099,16.30801888,16.06454928,15.9533968,16.07998634,16.40763321,
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.246474555,9.028366789,7.744542152,9.041944996,9.558305665,10.70139014,9.38153154,10.04289335,9.932320995,9.570810238,10.0906906,9.903300355,9.332709758,7.31423577,6.351799979,5.714911349,6.759632677,5.650105519,,,,,,,
Spain,ESP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61650956,17.73761669,18.13650718,18.14234909,17.95753872,17.84125078,17.40543698,16.87652041,16.45849509,16.05592939,15.73251088,15.51208099,14.97067908,14.50171205,13.17007281,13.27753045,13.46387848,13.06277034,13.08689218,13.24114819,13.31798094,
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7732258,18.67838306,19.18284555,16.8074313,16.15221104,17.29766694,17.98213638,17.71160079,17.69485594,16.93481963,16.64173193,16.47166783,15.92750419,15.47860068,14.12665286,15.68849355,16.57269682,15.91279663,15.53510574,16.15225883,15.83669158,
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,4.66354858,4.515612941,4.364263224,5.288151326,4.275505738,4.650273251,5.442233895,5.170474726,5.115273548,4.86344458,3.368717014,3.217971244,4.106026625,4.513721739,5.179148938,5.531919428,7.800257618,5.623975846,6.129835504,5.993345571,6.226545353,6.208819778,6.208699945,5.851669807,5.257899855,5.003541193,4.926051925,4.403545312,4.113185918,4.289760208,3.987833504,3.701821084,4.03050769,4.343884338,4.080659559,
European Union,EUU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.99520085,20.25074192,19.43771275,19.53779345,19.49730651,19.12370554,19.22467628,19.14458398,18.71193524,18.72768193,18.25890762,17.72015076,17.27631536,17.09073429,16.86158151,16.83044817,16.77575296,16.14249105,14.76253237,15.41295434,15.6579485,15.43551576,15.38327761,15.51865441,15.70225979,
Fragile and conflict affected situations,FCS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.150920332,,,,,,,,,,,,,,
Finland,FIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,25.42746334,25.37699939,24.9072837,25.80871723,26.80291859,27.05503338,26.22414707,25.45740911,24.98532347,25.20565906,24.62416264,23.62144698,24.16493662,24.11030003,23.7460635,22.43943149,19.70816426,20.74464491,22.67349579,23.97850004,25.37289235,24.49114622,24.98230346,26.36727519,26.23353104,27.64345638,26.85448152,26.11501219,25.18469787,24.64901407,24.32722234,25.0606413,25.29605143,23.70147782,19.13001743,19.52573035,18.86960705,16.85854643,16.93752071,16.88065718,16.96736491,
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,17.46538871,18.27309237,17.38299904,16.81985294,17.05029838,16.35802469,14.30604982,14.03197158,11.4239307,11.71366594,10.51230522,11.69305725,11.64144128,11.74203211,11.45782308,11.01088647,12.63792661,11.94228502,10.49596419,10.66762963,9.153670947,10.14367272,9.45290994,10.30296038,11.83623325,9.573911405,12.71611074,13.54800804,13.94129508,13.38781471,14.62286452,14.89468475,13.932314,13.27567484,14.77475382,15.06163191,13.41519149,13.97121478,15.62678057,14.90315661,13.83127728,15.00670888,14.22695767,14.94951893,14.17162426,14.42796751,14.43155159,14.6828154,14.06417603,13.70024845,13.88135747,13.36221925,12.9406133,
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,24.34204843,24.17546179,23.60682403,22.99967997,22.7938921,22.3346562,22.56693002,21.8412346,22.10967517,22.32533043,21.57999063,21.54053009,21.29233489,21.16804217,20.7740669,20.25115216,19.73170358,19.13581188,19.15790485,18.92512813,19.0295814,18.56221178,18.09789011,17.96279674,17.70441178,17.69258979,17.34282205,16.89755283,16.32466782,16.01365569,16.23008692,15.84392998,16.04342789,16.02433843,15.7730817,15.73403728,15.22462233,14.7145893,14.19106697,13.75949945,13.30790455,12.80414322,12.67949034,12.09207944,11.50730121,11.25052888,11.37492444,11.32909872,11.34728343,11.14250329,11.23111048,
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.085976515,7.296574557,6.637941074,7.677902622,7.209906131,7.003573252,6.670631381,6.021194605,5.752816661,5.200774069,5.332032838,6.041322314,5.864626796,5.817111815,6.043956044,5.879547622,,,
"Micronesia, Fed. Sts.",FSM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.396825397,,,,,,,,,,,,1.48666342,1.253936864,1.529402861,1.650593034,1.59155512,1.77475755,2.035013819,1.938924857,1.787026251,1.532638898,0.612718281,0.431234672,0.466893039,0.495049505,0.469681658,0.483829128,0.492091388,0.41769616,0.381746032,0.383344595,0.446735395,
Gabon,GAB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76827695,2.909485071,2.903714304,2.982993467,2.54699167,2.735637405,2.094991655,1.878518203,2.464843676,2.123672932,2.381455688,2.746364405,2.979541779,3.091907585,3.129422621,
United Kingdom,GBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49809712,17.16782103,16.84268223,16.40641599,17.06258938,17.45086259,17.16894109,17.06835224,16.28114454,15.27637037,14.67977355,13.62211351,12.81295199,12.00920524,11.40254764,11.13527817,10.6456493,10.12111191,10.11005532,9.668224296,9.988583628,10.03839333,9.931558142,10.26055829,10.16181979,9.770621676,
Georgia,GEO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13278955,10.66173877,8.933301074,8.764556522,9.102302375,8.259988945,8.981262428,13.87812492,13.35711232,13.66645221,12.72683854,12.73326823,12.05676532,11.48630334,12.1662782,13.06945042,12.8393221,13.40015213,13.43032406,12.80814275,
Ghana,GHA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,11.18935837,11.30561634,13.32836932,14.20982736,14.1069397,13.23076923,12.5056844,12.18152866,12.70186335,11.83404055,15.54196542,14.65664503,11.69386169,9.255666735,9.16548056,8.096205962,6.218552445,3.732308355,,6.74195823,12.441663,11.20865555,9.902200325,9.583449317,10.09889173,9.810721773,9.281896183,9.369551269,10.50941595,10.11566862,10.27090762,9.725326578,10.13205377,10.04049786,10.07156221,10.07576475,10.0461051,10.07077787,9.882534642,9.570049382,9.460156495,10.47789734,9.365821218,8.138468865,7.19008294,7.024235177,7.064102728,6.036373753,5.49313246,5.13933941,5.328074231,
Gibraltar,GIB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.523343362,4.541374226,4.55511173,4.039273948,4.640138791,4.762450254,4.668794352,3.982142739,3.824846124,3.623946447,3.833404791,4.018032895,4.02614314,4.034670693,4.099110304,6.36986396,6.087532505,6.596544139,6.155741116,7.018732335,6.827535204,7.377172874,7.252560455,7.240239193,7.050967636,6.478677493,6.625284814,6.739668077,
"Gambia, The",GMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.178281072,7.284678898,7.616806245,7.48892011,6.379326293,5.566158323,5.178021443,6.045257135,6.27452886,6.054705517,5.488391865,5.131955779,
Guinea-Bissau,GNB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,21.24550089,,,,,,,,,,,,,,,,14.41563595,8.503830888,6.459197597,7.607103065,8.398456795,3.813784823,2.499115586,3.544470667,7.229205489,7.894840315,7.406871629,11.20123123,9.286732881,10.72600311,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.254420646,7.032363007,7.01013608,19.14592083,10.35791484,13.65098834,14.60230305,13.10375725,13.12507842,14.91361143,
Greece,GRC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07153019,11.13602327,10.07110205,9.927293594,10.63594879,10.62603304,11.16614304,11.02753451,10.2037552,9.694125105,9.567085728,9.545447154,9.594830644,9.624173216,8.54388019,8.192623498,8.891921921,9.099800058,9.517747263,9.50364535,9.483084345,
Grenada,GRD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,3.146476774,2.994447382,2.865313126,3.757316054,3.500496524,5.48245614,4.660470494,5.448183261,6.071060213,5.601847517,5.916593791,6.379146445,6.263578691,6.550995207,6.453747825,6.996786182,6.059314509,6.333669694,6.582579724,6.747060597,6.933356856,7.01524319,7.218405288,5.256205988,5.176540737,5.01942639,4.508090751,3.867264724,3.355808937,3.935895564,4.174668469,3.820864883,3.783145483,3.999570905,3.936300517,3.762015782,3.885733345,3.962702448,4.273127753,
Greenland,GRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27990836,20.14142731,20.05061699,20.50429724,20.19935284,20.25875829,19.81827483,19.82460931,19.88200924,19.8810636,19.89973752,20.36548737,20.26874472,19.93316913,19.58061309,
Guam,GUM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.36585366,10.94129906,11.66448231,14.53679971,12.32511659,13.13442018,12.42326805,12.40330755,12.09279368,11.98903859,12.12765957,12.29935795,12.04070096,11.15544761,13.83076569,14.72437358,12.99239141,12.05611144,12.10707053,12.3823255,12.1257485,14.88888889,14.32,13.16666667,13.03418803,13.87530562,14.75231436,13.9240511,12.77777778,13.34582448,10.31487434,12.91118985,14.27545762,11.62077144,11.60345235,11.40449374,10.32239977,11.43809058,9.39638159,10.06327647,8.153692024,8.254468822,8.839863883,9.238932138,9.635352841,3.679350156,7.672321972,7.513350709,8.256956864,7.705764722,6.804814902,6.461091744,6.340045801,6.729459574,6.266955217,6.672083848,
High income,HIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49281598,18.29786659,17.9407442,17.85624552,17.00657617,16.56072768,16.34871683,16.29510361,16.09491336,16.05100688,15.88123969,15.31783106,14.3382524,14.9381498,14.89407439,14.77747972,14.83977159,14.83392701,,
"Hong Kong SAR, China",HKG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.785450124,4.218540476,3.662481667,3.180131958,3.070665451,2.877061951,2.693181571,2.016203134,1.944798008,1.815246197,1.750420337,1.608480371,1.520089775,1.437314116,1.282081344,1.188574597,
Honduras,HND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.54119974,12.37256719,12.45410901,12.66648908,12.77924574,12.41900648,12.52736318,12.43608473,12.79227381,13.51329176,13.84850697,14.8597411,15.18900239,15.7703918,15.72192513,15.73754239,15.06224129,15.10914052,15.1471021,15.12353419,14.95754474,14.41888111,14.68170494,15.06230838,15.41442049,14.52314361,14.2815161,14.53606867,15.13750359,15.00648234,16.34098347,16.93738891,17.82282624,17.72762247,17.25876044,17.8324036,18.1122449,17.95364251,18.62222814,19.60474788,22.68805977,21.76080713,21.96350998,21.72370902,21.03208133,20.89191123,20.77280608,19.60375162,19.21264343,17.93177153,17.8205287,18.49977921,19.04284869,18.60670244,18.52428636,18.62413535,
Heavily indebted poor countries (HIPC),HPC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,9.731134491,9.380472202,,10.29012286,11.03162586,11.42681295,11.32760548,11.58989474,11.82237383,12.20056961,11.53123082,11.35180701,11.17650237,10.69873959,10.61372056,11.13609145,11.27375844,11.43095165,11.61031675,11.59698442,12.05015618,12.19224674,11.81943755,11.49620384,11.06423415,10.90830793,10.65612214,10.31544378,10.15088201,9.555778024,9.681713114,9.967060843,9.65580753,9.564954064,9.498570709,
Croatia,HRV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49411246,18.32335498,18.56259636,17.6850534,17.54989642,17.77379996,17.66145382,17.2567702,16.63969737,16.33164595,15.63302239,15.21194037,15.17817881,15.07598328,14.43578627,14.15721836,14.38931968,14.47508035,14.12481554,14.50308548,14.72396239,
Haiti,HTI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39898463,21.22422782,22.89129245,23.35181014,22.70828915,22.38383982,22.18204025,21.34943428,21.5294395,21.97367025,22.00670195,22.65723834,22.20767929,21.37811778,20.26209438,21.62975179,22.02774019,22.32387642,22.4876393,23.32379058,24.59151298,
IBRD only,IBD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,24.25478528,22.45940239,21.93729262,23.55243228,25.39433567,26.04872447,26.57391459,26.69053952,26.42334328,27.24792218,27.27796417,27.66407811,28.4122932,28.39224171,28.56288171,27.85978764,27.54788463,27.08000212,26.98656006,26.66494116,26.9717736,26.78507805,26.89077071,26.7055858,25.33672901,25.34042427,25.29616381,25.08366947,25.35897397,24.36978294,23.80308629,23.85350538,23.23026204,23.00539215,23.19300761,22.96665044,22.28718425,22.9931306,22.99250307,22.77225137,22.80091711,22.75542885,22.47093101,21.74832588,21.54168519,21.13461656,20.74519671,20.25550424,,,
IDA & IBRD total,IBT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,23.71846706,21.98626659,21.49773962,23.06160149,24.81152181,25.43987026,25.92052484,26.06852458,25.8266593,26.61650238,26.64984277,27.00295993,27.70059863,27.6950897,27.9081159,26.91793738,26.62236161,26.23928117,26.08863246,25.77696276,26.08535578,25.87575295,25.95224923,25.72562337,24.25214592,24.39593413,24.34521516,24.14030762,24.38955847,23.46939445,22.95386131,23.01024976,22.43867237,22.21495844,22.26470859,22.09299266,21.51779873,22.21178928,22.21971921,22.02557285,22.01169575,21.97191604,21.70612481,21.01709352,20.831009,20.47417231,20.15958869,19.70788921,15.39673214,,
IDA total,IDA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,12.92303464,13.28518392,13.22370898,12.94505988,12.17856201,12.40704841,12.35816861,12.13678295,12.10857713,12.25097791,11.77347417,12.07393439,11.71091317,11.83164186,11.62341731,10.85324407,11.42497172,11.42347141,11.51510181,11.64825498,11.7442062,11.19308516,11.21386445,11.19644448,10.94394188,11.38323213,11.69418212,12.03998899,12.11507175,12.22957072,12.28178704,
IDA blend,IDB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,12.22361659,12.16256021,12.49664564,11.7103084,13.89611418,14.55498719,14.53032041,13.97774534,12.67729695,11.57491469,11.99393777,11.88937891,12.1950002,12.76911389,12.09564821,11.73354572,11.80479377,11.82862942,11.52881056,10.69686114,11.34923106,11.10952857,11.22973536,11.41477176,11.70608196,10.29905192,10.24502123,10.33223875,9.786399132,11.09095801,11.53236658,11.92911606,12.17051677,12.44723153,12.34237987,
Indonesia,IDN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.738595592,11.48691768,9.362594562,7.853403141,8.817550992,8.819064108,9.762583254,8.510615464,9.913101417,10.73417954,10.86407146,9.729683911,11.42340081,11.2009354,9.672674776,10.34652976,10.93277783,11.12294641,12.38151773,12.49914156,13.98020077,13.08012629,12.54733178,13.42825256,15.06281108,16.36747112,16.75756886,16.94514186,20.74834983,21.19871052,22.27485858,23.46843335,23.86290897,22.30493013,23.34803642,24.13318932,25.61663597,26.7929649,24.9956712,25.99487847,27.74544908,29.05333222,28.71830103,28.25284241,28.06582568,27.40750748,27.53757408,27.04841275,27.81427299,26.35547453,22.03862859,21.7608545,21.45095506,21.02868868,21.00586577,20.84267144,
IDA only,IDX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20784,12.70925229,12.37457712,12.02690095,11.7218592,11.44234312,12.41318009,11.6083617,11.83493252,11.72676201,10.99818067,11.49514834,11.70849829,11.7965483,11.8781823,11.78124676,12.05354739,12.14456974,12.02794681,12.07258307,11.69075288,11.86443885,12.16741844,12.0513472,11.97699588,12.20955992,
Isle of Man,IMN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.70986624,14.32802572,14.8780882,14.84674062,13.97478714,14.22501023,13.67048929,12.42885331,12.75386078,13.35774454,13.70495606,14.29127859,14.43557281,14.25378306,15.56216379,15.24121124,15.68912885,15.39791854,16.4981417,17.31346805,16.18041384,16.25340358,15.88470361,16.10079588,16.10587836,15.98024377,15.84460194,15.87475812,15.67798359,16.41303176,16.15873398,15.20736103,15.35997069,15.31830115,16.20431285,17.30485415,16.94398965,15.84703404,15.00370125,14.59768042,15.30913559,14.64174279,14.87006095,14.8978363,15.25256106,15.38618405,16.05827703,18.88055772,18.21781172,17.82291548,17.4688012,17.39293604,17.08607785,16.51826478,16.08677843,16.24125526,
Not classified,INX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96244622,23.03716846,24.52637538,25.78693689,26.51762179,26.02386301,28.42466125,30.23055887,26.43262301,24.08642837,22.3749379,21.17004266,20.26061764,19.65095015,22.70054773,21.567682,23.9104272,22.500024,21.50619203,20.89290283,36.92704555,
"Iran, Islamic Rep.",IRN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.061426885,9.408308921,10.49720903,10.98045529,11.16796412,11.42635686,12.07244126,12.57901208,12.79227362,13.36695798,13.24102409,12.63303831,12.36450812,11.41306616,8.838022819,9.291635351,9.609998187,9.477569995,9.089842521,7.470454752,10.04613442,10.7213703,10.32391312,9.339386041,9.801410276,9.196266941,9.488975446,10.56978505,11.57391365,11.19719514,14.82835139,16.36328842,16.51724476,13.55442946,15.37966512,15.17089141,16.46756306,17.4861917,16.92001577,16.73894425,16.74533541,17.31502107,15.23720112,14.96151505,14.45645145,13.51415535,13.45462325,11.78178216,11.88633746,12.35838876,11.98331417,11.03602189,12.60321678,11.67660049,11.83021608,,
Iraq,IRQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67871638,15.69150635,14.19930723,13.73791732,15.4104826,13.40244931,12.53227458,12.31489785,10.60962986,10.75057693,9.167989157,12.64439285,12.756776,14.6327811,14.56841117,12.75588772,12.7848134,,,
Israel,ISR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
